,time,loc,op,stop
0,30331,0.0,0.0,-1
1,30332,0.0,0.06666666666666667,54009
2,30333,0.0,0.06666666666666667,54009
3,30334,0.0,0.06666666666666667,54009
4,30335,0.0,0.06666666666666667,54009
5,30336,0.0,0.06666666666666667,54009
6,30337,0.0,0.06666666666666667,54009
7,30338,0.0,0.06666666666666667,54009
8,30339,0.0,0.06666666666666667,54009
9,30340,0.0,0.06666666666666667,54009
10,30341,0.0,0.06666666666666667,54009
11,30342,0.0,0.06666666666666667,54009
12,30343,0.0,0.06666666666666667,54009
13,30344,0.0,0.06666666666666667,54009
14,30345,0.0,0.06666666666666667,54009
15,30346,0.0,0.06666666666666667,54009
16,30347,0.0,0.06666666666666667,54009
17,30348,0.0,0.06666666666666667,54009
18,30349,0.0,0.06666666666666667,54009
19,30350,0.0,0.06666666666666667,54009
20,30351,0.0,0.06666666666666667,54009
21,30352,0.0,0.06666666666666667,54009
22,30353,0.0,0.06666666666666667,54009
23,30354,0.0,0.06666666666666667,54009
24,30355,0.0,0.06666666666666667,54009
25,30356,0.0,0.06666666666666667,54009
26,30357,0.004388888888888889,0.06666666666666667,-1
27,30358,0.008777777777777778,0.06666666666666667,-1
28,30359,0.013166666666666667,0.06666666666666667,-1
29,30360,0.017555555555555557,0.06666666666666667,-1
30,30361,0.021944444444444447,0.06666666666666667,-1
31,30362,0.026333333333333337,0.06666666666666667,-1
32,30363,0.030722222222222227,0.06666666666666667,-1
33,30364,0.035111111111111114,0.06666666666666667,-1
34,30365,0.0395,0.06666666666666667,-1
35,30366,0.04388888888888889,0.06666666666666667,-1
36,30367,0.048277777777777774,0.06666666666666667,-1
37,30368,0.05266666666666666,0.06666666666666667,-1
38,30369,0.05705555555555555,0.06666666666666667,-1
39,30370,0.061444444444444433,0.06666666666666667,-1
40,30371,0.06583333333333333,0.06666666666666667,-1
41,30372,0.07022222222222221,0.06666666666666667,-1
42,30373,0.0746111111111111,0.06666666666666667,-1
43,30374,0.07899999999999999,0.06666666666666667,-1
44,30375,0.08338888888888887,0.06666666666666667,-1
45,30376,0.08777777777777776,0.06666666666666667,-1
46,30377,0.09216666666666665,0.06666666666666667,-1
47,30378,0.09655555555555553,0.06666666666666667,-1
48,30379,0.10094444444444442,0.06666666666666667,-1
49,30380,0.1053333333333333,0.06666666666666667,-1
50,30381,0.1097222222222222,0.06666666666666667,-1
51,30382,0.11411111111111108,0.06666666666666667,-1
52,30383,0.11849999999999997,0.06666666666666667,-1
53,30384,0.12288888888888885,0.06666666666666667,-1
54,30385,0.12727777777777774,0.06666666666666667,-1
55,30386,0.13166666666666663,0.06666666666666667,-1
56,30387,0.1360555555555555,0.06666666666666667,-1
57,30388,0.1404444444444444,0.06666666666666667,-1
58,30389,0.1448333333333333,0.06666666666666667,-1
59,30390,0.14922222222222217,0.06666666666666667,-1
60,30391,0.15361111111111106,0.06666666666666667,-1
61,30392,0.15799999999999995,0.06666666666666667,-1
62,30393,0.16238888888888883,0.06666666666666667,-1
63,30394,0.16677777777777772,0.06666666666666667,-1
64,30395,0.1711666666666666,0.06666666666666667,-1
65,30396,0.1755555555555555,0.06666666666666667,-1
66,30397,0.17994444444444438,0.06666666666666667,-1
67,30398,0.18433333333333327,0.06666666666666667,-1
68,30399,0.18872222222222215,0.06666666666666667,-1
69,30400,0.19311111111111104,0.06666666666666667,-1
70,30401,0.19749999999999993,0.06666666666666667,-1
71,30402,0.2018888888888888,0.06666666666666667,-1
72,30403,0.2062777777777777,0.06666666666666667,-1
73,30404,0.21066666666666659,0.06666666666666667,-1
74,30405,0.21505555555555547,0.06666666666666667,-1
75,30406,0.21944444444444436,0.06666666666666667,-1
76,30407,0.22383333333333325,0.06666666666666667,-1
77,30408,0.22822222222222213,0.06666666666666667,-1
78,30409,0.23261111111111102,0.06666666666666667,-1
79,30410,0.2369999999999999,0.06666666666666667,-1
80,30411,0.2413888888888888,0.06666666666666667,-1
81,30412,0.24577777777777768,0.06666666666666667,-1
82,30413,0.2501666666666666,0.06666666666666667,-1
83,30414,0.2545555555555555,0.06666666666666667,-1
84,30415,0.25894444444444437,0.06666666666666667,-1
85,30416,0.26333333333333325,0.06666666666666667,-1
86,30417,0.26772222222222214,0.06666666666666667,-1
87,30418,0.272111111111111,0.06666666666666667,-1
88,30419,0.2764999999999999,0.06666666666666667,-1
89,30420,0.2808888888888888,0.06666666666666667,-1
90,30421,0.2852777777777777,0.06666666666666667,-1
91,30422,0.2896666666666666,0.06666666666666667,-1
92,30423,0.29405555555555546,0.06666666666666667,-1
93,30424,0.29844444444444435,0.06666666666666667,-1
94,30425,0.30283333333333323,0.06666666666666667,-1
95,30426,0.3072222222222221,0.06666666666666667,-1
96,30427,0.311611111111111,0.06666666666666667,-1
97,30428,0.3159999999999999,0.06666666666666667,-1
98,30429,0.3203888888888888,0.06666666666666667,-1
99,30430,0.32477777777777767,0.06666666666666667,-1
100,30431,0.32916666666666655,0.06666666666666667,-1
101,30432,0.33355555555555544,0.06666666666666667,-1
102,30433,0.3379444444444443,0.06666666666666667,-1
103,30434,0.3423333333333332,0.06666666666666667,-1
104,30435,0.3467222222222221,0.06666666666666667,-1
105,30436,0.351111111111111,0.06666666666666667,-1
106,30437,0.35549999999999987,0.06666666666666667,-1
107,30438,0.35988888888888876,0.06666666666666667,-1
108,30439,0.36427777777777764,0.06666666666666667,-1
109,30440,0.36866666666666653,0.06666666666666667,-1
110,30441,0.3730555555555554,0.06666666666666667,-1
111,30442,0.3774444444444443,0.06666666666666667,-1
