,time,loc,op,stop
0,63746,0.0,0.0,-1
1,63747,0.0,0.21666666666666667,54009
2,63748,0.0,0.21666666666666667,54009
3,63749,0.0,0.21666666666666667,54009
4,63750,0.0,0.21666666666666667,54009
5,63751,0.0,0.21666666666666667,54009
6,63752,0.0,0.21666666666666667,54009
7,63753,0.0,0.21666666666666667,54009
8,63754,0.0,0.21666666666666667,54009
9,63755,0.0,0.21666666666666667,54009
10,63756,0.0,0.21666666666666667,54009
11,63757,0.0,0.21666666666666667,54009
12,63758,0.0,0.21666666666666667,54009
13,63759,0.0,0.21666666666666667,54009
14,63760,0.0,0.21666666666666667,54009
15,63761,0.0,0.21666666666666667,54009
16,63762,0.0,0.21666666666666667,54009
17,63763,0.0,0.21666666666666667,54009
18,63764,0.0,0.21666666666666667,54009
19,63765,0.0,0.21666666666666667,54009
20,63766,0.0,0.21666666666666667,54009
21,63767,0.0,0.21666666666666667,54009
22,63768,0.0,0.21666666666666667,54009
23,63769,0.0,0.21666666666666667,54009
24,63770,0.0,0.21666666666666667,54009
25,63771,0.0,0.21666666666666667,54009
26,63772,0.0,0.21666666666666667,54009
27,63773,0.0,0.21666666666666667,54009
28,63774,0.0,0.21666666666666667,54009
29,63775,0.0,0.21666666666666667,54009
30,63776,0.0,0.21666666666666667,54009
31,63777,0.0,0.21666666666666667,54009
32,63778,0.0,0.21666666666666667,54009
33,63779,0.0,0.21666666666666667,54009
34,63780,0.0,0.21666666666666667,54009
35,63781,0.0,0.21666666666666667,54009
36,63782,0.0,0.21666666666666667,54009
37,63783,0.0,0.21666666666666667,54009
38,63784,0.0,0.21666666666666667,54009
39,63785,0.0,0.21666666666666667,54009
40,63786,0.0,0.21666666666666667,54009
41,63787,0.0,0.21666666666666667,54009
42,63788,0.0,0.21666666666666667,54009
43,63789,0.0,0.21666666666666667,54009
44,63790,0.0,0.21666666666666667,54009
45,63791,0.0,0.21666666666666667,54009
46,63792,0.0,0.21666666666666667,54009
47,63793,0.0,0.21666666666666667,54009
48,63794,0.0,0.21666666666666667,54009
49,63795,0.0,0.21666666666666667,54009
50,63796,0.0,0.21666666666666667,54009
51,63797,0.0,0.21666666666666667,54009
52,63798,0.0,0.21666666666666667,54009
53,63799,0.0,0.21666666666666667,54009
54,63800,0.0,0.21666666666666667,54009
55,63801,0.0,0.21666666666666667,54009
56,63802,0.0,0.21666666666666667,54009
57,63803,0.0,0.21666666666666667,54009
58,63804,0.0,0.21666666666666667,54009
59,63805,0.0,0.21666666666666667,54009
60,63806,0.0,0.21666666666666667,54009
61,63807,0.0,0.21666666666666667,54009
62,63808,0.0,0.21666666666666667,54009
63,63809,0.0,0.21666666666666667,54009
64,63810,0.0,0.21666666666666667,54009
65,63811,0.0,0.21666666666666667,54009
66,63812,0.0,0.21666666666666667,54009
67,63813,0.0,0.21666666666666667,54009
68,63814,0.0,0.21666666666666667,54009
69,63815,0.0,0.21666666666666667,54009
70,63816,0.0,0.21666666666666667,54009
71,63817,0.0,0.21666666666666667,54009
72,63818,0.0,0.21666666666666667,54009
73,63819,0.0,0.21666666666666667,54009
74,63820,0.0,0.21666666666666667,54009
75,63821,0.0,0.21666666666666667,54009
76,63822,0.0,0.21666666666666667,54009
77,63823,0.0,0.21666666666666667,54009
78,63824,0.0,0.21666666666666667,54009
79,63825,0.0,0.21666666666666667,54009
80,63826,0.004777777777777778,0.21666666666666667,-1
81,63827,0.009555555555555557,0.21666666666666667,-1
82,63828,0.014333333333333335,0.21666666666666667,-1
83,63829,0.019111111111111113,0.21666666666666667,-1
84,63830,0.02388888888888889,0.21666666666666667,-1
85,63831,0.028666666666666667,0.21666666666666667,-1
86,63832,0.03344444444444444,0.21666666666666667,-1
87,63833,0.03822222222222222,0.21666666666666667,-1
88,63834,0.043,0.21666666666666667,-1
89,63835,0.04777777777777777,0.21666666666666667,-1
90,63836,0.05255555555555555,0.21666666666666667,-1
91,63837,0.057333333333333326,0.21666666666666667,-1
92,63838,0.0621111111111111,0.21666666666666667,-1
93,63839,0.06688888888888889,0.21666666666666667,-1
94,63840,0.07166666666666667,0.21666666666666667,-1
95,63841,0.07644444444444445,0.21666666666666667,-1
96,63842,0.08122222222222224,0.21666666666666667,-1
97,63843,0.08600000000000002,0.21666666666666667,-1
98,63844,0.0907777777777778,0.21666666666666667,-1
99,63845,0.09555555555555559,0.21666666666666667,-1
100,63846,0.10033333333333337,0.21666666666666667,-1
101,63847,0.10511111111111116,0.21666666666666667,-1
102,63848,0.10988888888888894,0.21666666666666667,-1
103,63849,0.11466666666666672,0.21666666666666667,-1
104,63850,0.1194444444444445,0.21666666666666667,-1
105,63851,0.12422222222222229,0.21666666666666667,-1
106,63852,0.12900000000000006,0.21666666666666667,-1
107,63853,0.13377777777777783,0.21666666666666667,-1
108,63854,0.1385555555555556,0.21666666666666667,-1
109,63855,0.14333333333333337,0.21666666666666667,-1
110,63856,0.14811111111111114,0.21666666666666667,-1
111,63857,0.1528888888888889,0.21666666666666667,-1
112,63858,0.15766666666666668,0.21666666666666667,-1
113,63859,0.16244444444444445,0.21666666666666667,-1
114,63860,0.16722222222222222,0.21666666666666667,-1
115,63861,0.172,0.21666666666666667,-1
116,63862,0.17677777777777776,0.21666666666666667,-1
117,63863,0.18155555555555553,0.21666666666666667,-1
118,63864,0.1863333333333333,0.21666666666666667,-1
119,63865,0.19111111111111106,0.21666666666666667,-1
120,63866,0.19588888888888883,0.21666666666666667,-1
121,63867,0.2006666666666666,0.21666666666666667,-1
122,63868,0.20544444444444437,0.21666666666666667,-1
