,time,loc,op,status
0,32381,0.0,0.0,0
1,32382,0.0,0.09166666666666666,0
2,32383,0.0,0.09166666666666666,0
3,32384,0.0,0.09166666666666666,0
4,32385,0.0,0.09166666666666666,0
5,32386,0.0,0.09166666666666666,0
6,32387,0.0,0.09166666666666666,0
7,32388,0.0,0.09166666666666666,0
8,32389,0.0,0.09166666666666666,0
9,32390,0.0,0.09166666666666666,0
10,32391,0.0,0.09166666666666666,0
11,32392,0.0,0.09166666666666666,0
12,32393,0.0,0.09166666666666666,0
13,32394,0.0,0.09166666666666666,0
14,32395,0.0,0.09166666666666666,0
15,32396,0.0,0.09166666666666666,0
16,32397,0.0,0.09166666666666666,0
17,32398,0.0,0.09166666666666666,0
18,32399,0.0,0.09166666666666666,0
19,32400,0.0,0.09166666666666666,0
20,32401,0.0,0.09166666666666666,0
21,32402,0.0,0.09166666666666666,0
22,32403,0.0,0.09166666666666666,0
23,32404,0.0,0.09166666666666666,0
24,32405,0.0,0.09166666666666666,0
25,32406,0.0,0.09166666666666666,0
26,32407,0.0,0.09166666666666666,0
27,32408,0.0,0.09166666666666666,0
28,32409,0.0,0.09166666666666666,0
29,32410,0.0,0.09166666666666666,0
30,32411,0.0,0.09166666666666666,0
31,32412,0.0,0.09166666666666666,0
32,32413,0.0,0.09166666666666666,0
33,32414,0.0,0.09166666666666666,0
34,32415,0.0,0.09166666666666666,0
35,32416,0.0,0.09166666666666666,0
36,32417,0.0,0.09166666666666666,0
37,32418,0.0,0.09166666666666666,0
38,32419,0.0,0.09166666666666666,0
39,32420,0.0,0.09166666666666666,0
40,32421,0.0,0.09166666666666666,0
41,32422,0.0,0.09166666666666666,0
42,32423,0.0,0.09166666666666666,0
43,32424,0.0,0.09166666666666666,0
44,32425,0.0,0.09166666666666666,0
45,32426,0.0049086128237541115,0.09166666666666666,0
46,32427,0.009817225647508223,0.09166666666666666,0
47,32428,0.014725838471262334,0.09166666666666666,0
48,32429,0.019634451295016446,0.09166666666666666,0
49,32430,0.02454306411877056,0.09166666666666666,0
50,32431,0.029451676942524672,0.09166666666666666,0
51,32432,0.034360289766278786,0.09166666666666666,0
52,32433,0.0392689025900329,0.09166666666666666,0
53,32434,0.04417751541378701,0.09166666666666666,0
54,32435,0.049086128237541125,0.09166666666666666,0
55,32436,0.05399474106129524,0.09166666666666666,0
56,32437,0.05890335388504935,0.09166666666666666,0
57,32438,0.06381196670880346,0.09166666666666666,0
58,32439,0.06872057953255757,0.09166666666666666,0
59,32440,0.07362919235631168,0.09166666666666666,0
60,32441,0.0785378051800658,0.09166666666666666,0
61,32442,0.08344641800381991,0.09166666666666666,0
62,32443,0.08835503082757402,0.09166666666666666,0
63,32444,0.09326364365132814,0.09166666666666666,0
64,32445,0.09817225647508225,0.09166666666666666,0
65,32446,0.10308086929883636,0.09166666666666666,0
66,32447,0.10798948212259048,0.09166666666666666,0
67,32448,0.11289809494634459,0.09166666666666666,0
68,32449,0.1178067077700987,0.09166666666666666,0
69,32450,0.12271532059385282,0.09166666666666666,0
70,32451,0.12762393341760692,0.09166666666666666,0
71,32452,0.13253254624136102,0.09166666666666666,0
72,32453,0.13744115906511511,0.09166666666666666,0
73,32454,0.14234977188886921,0.09166666666666666,0
74,32455,0.1472583847126233,0.09166666666666666,0
75,32456,0.1521669975363774,0.09166666666666666,0
76,32457,0.1570756103601315,0.09166666666666666,0
77,32458,0.1619842231838856,0.09166666666666666,0
78,32459,0.1668928360076397,0.09166666666666666,0
79,32460,0.1718014488313938,0.09166666666666666,0
80,32461,0.1767100616551479,0.09166666666666666,0
81,32462,0.181618674478902,0.09166666666666666,0
82,32463,0.1865272873026561,0.09166666666666666,0
83,32464,0.1914359001264102,0.09166666666666666,0
84,32465,0.1963445129501643,0.09166666666666666,0
85,32466,0.2012531257739184,0.09166666666666666,0
86,32467,0.2061617385976725,0.09166666666666666,0
87,32468,0.2110703514214266,0.09166666666666666,0
88,32469,0.2159789642451807,0.09166666666666666,0
89,32470,0.2208875770689348,0.09166666666666666,0
90,32471,0.2257961898926889,0.09166666666666666,0
91,32472,0.230704802716443,0.09166666666666666,0
92,32473,0.2356134155401971,0.09166666666666666,0
93,32474,0.2405220283639512,0.09166666666666666,0
94,32475,0.2454306411877053,0.09166666666666666,0
95,32476,0.2503392540114594,0.09166666666666666,0
96,32477,0.2552478668352135,0.09166666666666666,0
97,32478,0.2601564796589676,0.09166666666666666,0
98,32479,0.2650650924827217,0.09166666666666666,0
99,32480,0.2699737053064758,0.09166666666666666,0
100,32481,0.2748823181302299,0.09166666666666666,0
101,32482,0.279790930953984,0.09166666666666666,0
102,32483,0.2846995437777381,0.09166666666666666,0
103,32484,0.2896081566014922,0.09166666666666666,0
104,32485,0.2945167694252463,0.09166666666666666,0
105,32486,0.2994253822490004,0.09166666666666666,0
106,32487,0.3043339950727545,0.09166666666666666,0
107,32488,0.3092426078965086,0.09166666666666666,0
108,32489,0.3141512207202627,0.09166666666666666,0
109,32490,0.3190598335440168,0.09166666666666666,0
110,32491,0.3239684463677709,0.09166666666666666,0
111,32492,0.328877059191525,0.09166666666666666,0
112,32493,0.3337856720152791,0.09166666666666666,0
113,32494,0.3386942848390332,0.09166666666666666,0
114,32495,0.3436028976627873,0.09166666666666666,0
115,32496,0.3485115104865414,0.09166666666666666,0
116,32497,0.3534201233102955,0.09166666666666666,0
117,32498,0.3583287361340496,0.09166666666666666,0
118,32499,0.3632373489578037,0.09166666666666666,0
119,32500,0.3681459617815578,0.09166666666666666,0
120,32501,0.3730545746053119,0.09166666666666666,0
121,32502,0.377963187429066,0.09166666666666666,0
122,32503,0.3828718002528201,0.09166666666666666,0
123,32504,0.3877804130765742,0.09166666666666666,0
124,32505,0.3926890259003283,0.09166666666666666,0
125,32506,0.3975976387240824,0.09166666666666666,0
126,32507,0.4025062515478365,0.09166666666666666,0
127,32508,0.4074148643715906,0.09166666666666666,0
128,32509,0.4123234771953447,0.09166666666666666,0
129,32510,0.4172320900190988,0.09166666666666666,0
130,32511,0.4221407028428529,0.09166666666666666,0
131,32512,0.427049315666607,0.09166666666666666,0
132,32513,0.4319579284903611,0.09166666666666666,0
133,32514,0.4368665413141152,0.09166666666666666,0
134,32515,0.4417751541378693,0.09166666666666666,0
135,32516,0.4466837669616234,0.09166666666666666,0
136,32517,0.4515923797853775,0.09166666666666666,0
137,32518,0.4565009926091316,0.09166666666666666,0
138,32519,0.46140960543288567,0.09166666666666666,0
139,32520,0.46631821825663977,0.09166666666666666,0
140,32521,0.47122683108039387,0.09166666666666666,0
141,32522,0.47613544390414797,0.09166666666666666,0
142,32523,0.48104405672790207,0.09166666666666666,0
143,32524,0.48595266955165617,0.09166666666666666,0
144,32525,0.49086128237541027,0.09166666666666666,0
145,32526,0.49576989519916437,0.09166666666666666,0
146,32527,0.49576989519916437,0.11666666666666667,0
147,32528,0.49576989519916437,0.11666666666666667,0
148,32529,0.49576989519916437,0.11666666666666667,0
149,32530,0.49576989519916437,0.11666666666666667,0
150,32531,0.49576989519916437,0.11666666666666667,0
151,32532,0.49576989519916437,0.11666666666666667,0
152,32533,0.49576989519916437,0.11666666666666667,0
153,32534,0.49576989519916437,0.11666666666666667,0
154,32535,0.49576989519916437,0.11666666666666667,0
155,32536,0.49576989519916437,0.11666666666666667,0
156,32537,0.49576989519916437,0.11666666666666667,0
157,32538,0.49576989519916437,0.11666666666666667,0
158,32539,0.50057008196944,0.11666666666666667,0
159,32540,0.5053702687397156,0.11666666666666667,0
160,32541,0.5101704555099912,0.11666666666666667,0
161,32542,0.5149706422802668,0.11666666666666667,0
162,32543,0.5197708290505424,0.11666666666666667,0
163,32544,0.524571015820818,0.11666666666666667,0
164,32545,0.5293712025910936,0.11666666666666667,0
165,32546,0.5341713893613692,0.11666666666666667,0
166,32547,0.5389715761316448,0.11666666666666667,0
167,32548,0.5437717629019204,0.11666666666666667,0
168,32549,0.548571949672196,0.11666666666666667,0
169,32550,0.5533721364424716,0.11666666666666667,0
170,32551,0.5581723232127472,0.11666666666666667,0
171,32552,0.5629725099830228,0.11666666666666667,0
172,32553,0.5677726967532984,0.11666666666666667,0
173,32554,0.572572883523574,0.11666666666666667,0
174,32555,0.5773730702938497,0.11666666666666667,0
175,32556,0.5821732570641253,0.11666666666666667,0
176,32557,0.5869734438344009,0.11666666666666667,0
177,32558,0.5917736306046765,0.11666666666666667,0
178,32559,0.5965738173749521,0.11666666666666667,0
179,32560,0.6013740041452277,0.11666666666666667,0
180,32561,0.6061741909155033,0.11666666666666667,0
181,32562,0.6109743776857789,0.11666666666666667,0
182,32563,0.6157745644560545,0.11666666666666667,0
183,32564,0.6205747512263301,0.11666666666666667,0
184,32565,0.6253749379966057,0.11666666666666667,0
185,32566,0.6301751247668813,0.11666666666666667,0
186,32567,0.6349753115371569,0.11666666666666667,0
187,32568,0.6397754983074325,0.11666666666666667,0
188,32569,0.6445756850777081,0.11666666666666667,0
189,32570,0.6493758718479837,0.11666666666666667,0
190,32571,0.6541760586182593,0.11666666666666667,0
191,32572,0.6589762453885349,0.11666666666666667,0
192,32573,0.6637764321588105,0.11666666666666667,0
193,32574,0.6685766189290862,0.11666666666666667,0
194,32575,0.6733768056993618,0.11666666666666667,0
