,time,loc,op,status
0,34068,0.0,0.0,0
1,34069,0.0,0.041666666666666664,0
2,34070,0.0,0.041666666666666664,0
3,34071,0.0,0.041666666666666664,0
4,34072,0.0,0.041666666666666664,0
5,34073,0.0,0.041666666666666664,0
6,34074,0.0,0.041666666666666664,0
7,34075,0.0,0.041666666666666664,0
8,34076,0.0,0.041666666666666664,0
9,34077,0.0,0.041666666666666664,0
10,34078,0.0,0.041666666666666664,0
11,34079,0.0,0.041666666666666664,0
12,34080,0.0,0.041666666666666664,0
13,34081,0.0,0.041666666666666664,0
14,34082,0.0,0.041666666666666664,0
15,34083,0.0,0.041666666666666664,0
16,34084,0.0,0.041666666666666664,0
17,34085,0.0,0.041666666666666664,0
18,34086,0.0,0.041666666666666664,0
19,34087,0.0,0.041666666666666664,0
20,34088,0.0,0.041666666666666664,0
21,34089,0.00597928639517471,0.041666666666666664,0
22,34090,0.01195857279034942,0.041666666666666664,0
23,34091,0.01793785918552413,0.041666666666666664,0
24,34092,0.02391714558069884,0.041666666666666664,0
25,34093,0.02989643197587355,0.041666666666666664,0
26,34094,0.03587571837104826,0.041666666666666664,0
27,34095,0.041855004766222975,0.041666666666666664,0
28,34096,0.04783429116139769,0.041666666666666664,0
29,34097,0.0538135775565724,0.041666666666666664,0
30,34098,0.05979286395174711,0.041666666666666664,0
31,34099,0.06577215034692183,0.041666666666666664,0
32,34100,0.07175143674209654,0.041666666666666664,0
33,34101,0.07773072313727125,0.041666666666666664,0
34,34102,0.08371000953244596,0.041666666666666664,0
35,34103,0.08968929592762068,0.041666666666666664,0
36,34104,0.09566858232279539,0.041666666666666664,0
37,34105,0.1016478687179701,0.041666666666666664,0
38,34106,0.10762715511314482,0.041666666666666664,0
39,34107,0.11360644150831953,0.041666666666666664,0
40,34108,0.11958572790349424,0.041666666666666664,0
41,34109,0.12556501429866895,0.041666666666666664,0
42,34110,0.13154430069384365,0.041666666666666664,0
43,34111,0.13752358708901835,0.041666666666666664,0
44,34112,0.14350287348419305,0.041666666666666664,0
45,34113,0.14948215987936775,0.041666666666666664,0
46,34114,0.15546144627454245,0.041666666666666664,0
47,34115,0.16144073266971715,0.041666666666666664,0
48,34116,0.16742001906489185,0.041666666666666664,0
49,34117,0.17339930546006654,0.041666666666666664,0
50,34118,0.17937859185524124,0.041666666666666664,0
51,34119,0.18535787825041594,0.041666666666666664,0
52,34120,0.19133716464559064,0.041666666666666664,0
53,34121,0.19731645104076534,0.041666666666666664,0
54,34122,0.20329573743594004,0.041666666666666664,0
55,34123,0.20927502383111474,0.041666666666666664,0
56,34124,0.21525431022628944,0.041666666666666664,0
57,34125,0.22123359662146413,0.041666666666666664,0
58,34126,0.22721288301663883,0.041666666666666664,0
59,34127,0.23319216941181353,0.041666666666666664,0
60,34128,0.23917145580698823,0.041666666666666664,0
61,34129,0.24515074220216293,0.041666666666666664,0
62,34130,0.25113002859733763,0.041666666666666664,0
63,34131,0.25710931499251233,0.041666666666666664,0
64,34132,0.263088601387687,0.041666666666666664,0
65,34133,0.2690678877828617,0.041666666666666664,0
66,34134,0.2750471741780364,0.041666666666666664,0
67,34135,0.2810264605732111,0.041666666666666664,0
68,34136,0.2870057469683858,0.041666666666666664,0
69,34137,0.2929850333635605,0.041666666666666664,0
70,34138,0.2989643197587352,0.041666666666666664,0
71,34139,0.3049436061539099,0.041666666666666664,0
72,34140,0.3109228925490846,0.041666666666666664,0
73,34141,0.3169021789442593,0.041666666666666664,0
74,34142,0.322881465339434,0.041666666666666664,0
75,34143,0.3288607517346087,0.041666666666666664,0
76,34144,0.3348400381297834,0.041666666666666664,0
77,34145,0.3408193245249581,0.041666666666666664,0
78,34146,0.3467986109201328,0.041666666666666664,0
79,34147,0.3527778973153075,0.041666666666666664,0
80,34148,0.3587571837104822,0.041666666666666664,0
81,34149,0.3647364701056569,0.041666666666666664,0
82,34150,0.3707157565008316,0.041666666666666664,0
83,34151,0.3766950428960063,0.041666666666666664,0
84,34152,0.382674329291181,0.041666666666666664,0
85,34153,0.3886536156863557,0.041666666666666664,0
86,34154,0.3946329020815304,0.041666666666666664,0
87,34155,0.4006121884767051,0.041666666666666664,0
88,34156,0.4065914748718798,0.041666666666666664,0
89,34157,0.4125707612670545,0.041666666666666664,0
90,34158,0.4185500476622292,0.041666666666666664,0
91,34159,0.4245293340574039,0.041666666666666664,0
92,34160,0.4305086204525786,0.041666666666666664,0
93,34161,0.4364879068477533,0.041666666666666664,0
94,34162,0.442467193242928,0.041666666666666664,0
95,34163,0.4484464796381027,0.041666666666666664,0
96,34164,0.4544257660332774,0.041666666666666664,0
97,34165,0.4604050524284521,0.041666666666666664,0
98,34166,0.4663843388236268,0.041666666666666664,0
99,34167,0.4723636252188015,0.041666666666666664,0
100,34168,0.4783429116139762,0.041666666666666664,0
101,34169,0.4843221980091509,0.041666666666666664,0
102,34170,0.4903014844043256,0.041666666666666664,0
103,34171,0.4962807707995003,0.041666666666666664,0
104,34172,0.4962807707995003,0.06666666666666667,0
105,34173,0.4962807707995003,0.06666666666666667,0
106,34174,0.4962807707995003,0.06666666666666667,0
107,34175,0.4962807707995003,0.06666666666666667,0
108,34176,0.4962807707995003,0.06666666666666667,0
109,34177,0.4962807707995003,0.06666666666666667,0
